pred_remaining_heat_mean,remaining_heat,horizon_bucket,city
2.863714212631372,5.0,h3,MIA
2.1317260237683144,2.0,h8,CHI
1.7202361622429123,1.6999999999999993,h5,MIA
2.3729656404695563,1.0,h5,MIA
0.8142600161222767,0.0,h1,WLG
3.2672486276307344,3.4000000000000004,h2,NYC
3.3903592170715755,4.0,h5,ATL
0.30619105238063044,0.0,h1,ANK
6.1904070456279,3.0,h6,ANK
4.181400986327421,4.499999999999999,h5,CHI
4.67234454615936,5.5,h7,TOR
0.7590355545590396,0.0,h2,BUE
0.24286756816574417,0.0,h1,SEA
4.414651056049815,4.399999999999999,h1,SEA
6.513126760860672,5.6,h9,SEA
0.4291057978433955,0.6000000000000014,h1,ATL
0.43250203335948206,0.40000000000000036,h1,TOR
2.02204668670265,2.0,h3,SEL
3.7300250317148222,0.6000000000000014,h5,ATL
5.431913680555468,5.0,h7,PAR
9.004235289708808,9.0,h8,ATL
5.773594357757325,5.0,h9,SEA
4.602647386162091,2.0,h6,SEA
4.812518880399998,5.599999999999998,h5,SEA
2.4636945938842176,4.800000000000001,h5,BUE
1.410887966274311,2.0,h4,WLG
2.0379868452007157,2.0,h8,WLG
9.54084667864036,11.0,h8,BUE
0.277078566290528,0.0,h2,WLG
0.06031404686660084,0.0,h1,SEA
0.5039541347164596,0.6999999999999993,h1,TOR
11.244898425397164,12.2,h7,SEA
0.2869582313401364,0.0,h1,DAL
2.623876585664669,0.8000000000000007,h7,TOR
3.0608379888359547,2.0,h9,WLG
0.7643151340019418,0.0,h2,MIA
0.7008393855948418,0.0,h2,ANK
2.0308697301747047,2.6999999999999957,h4,MIA
0.5617626912354001,0.0,h3,MIA
9.47834108680133,10.0,h8,SEA
8.41499959505654,9.9,h7,LON
0.8078925444849517,1.0,h3,SEL
2.7433529766061957,2.9000000000000004,h5,TOR
3.141811621976,4.0,h9,WLG
8.863423063396045,7.199999999999999,h8,DAL
2.648043775470263,3.6000000000000014,h4,BUE
4.2186091597401205,3.0,h7,MIA
2.3309090366551874,2.799999999999997,h4,DAL
3.513469807763194,3.0,h6,SEA
0.581546254695748,0.0,h3,WLG
1.0915958754952806,2.0,h2,PAR
0.3039979704959669,0.0,h1,BUE
2.6504443117572336,3.3000000000000007,h4,NYC
2.8195256723958866,1.0,h4,SEL
9.193590032466965,9.5,h9,MIA
1.1176723247127585,1.0,h1,CHI
5.954442406849752,7.199999999999996,h7,ATL
8.40542477162628,8.0,h8,PAR
7.362870958461429,7.0,h7,SEL
1.2862099677211536,2.0999999999999996,h2,LON
2.511707111746305,3.4000000000000004,h6,BUE
2.4447878429631578,1.0,h4,MIA
3.064587627322509,3.0,h5,SEA
4.8322621668410815,3.900000000000002,h6,ATL
0.8313189877593767,2.0,h1,PAR
1.4462075220726291,0.0,h3,DAL
0.5031534755256086,0.0,h2,DAL
5.756644237987609,10.0,h8,CHI
1.9235471597256368,1.0,h3,SEL
3.5783792815112228,8.0,h4,TOR
7.470080344994357,7.0,h9,SEL
0.39819107506310175,0.0,h1,SEL
2.3331044904465053,0.0,h5,ATL
6.469220739871943,6.599999999999998,h6,ATL
2.584008569525879,2.5999999999999996,h6,LON
5.454411821191781,6.100000000000001,h6,DAL
8.13511565811769,7.2,h9,SEL
11.987555635832981,12.3,h8,DAL
5.533207489185586,5.0,h7,ATL
1.3102249649835576,0.6999999999999993,h4,ATL
3.483389258351118,4.0,h5,MIA
2.866378485053645,4.0,h6,BUE
12.359654294702938,17.0,h8,BUE
5.755439380036647,9.7,h6,BUE
1.3552906881368982,1.0,h1,SEL
4.911732260808666,3.8000000000000007,h6,LON
0.5584405967642099,1.0,h2,BUE
1.1255032038408237,2.0,h3,ANK
1.1624556838980984,0.0,h3,SEA
5.91827054843714,6.0,h8,NYC
1.8390231165022737,2.1999999999999957,h4,NYC
7.82824793429664,6.9,h8,TOR
10.751432690196538,10.0,h1,NYC
7.044063790877571,8.900000000000002,h9,NYC
4.269778115896104,3.8999999999999986,h6,NYC
4.443482523598042,8.0,h7,NYC
1.717368365917803,2.0,h5,MIA
1.1886923850466629,2.0,h1,WLG
7.102684727614043,7.0,h8,DAL
15.186084243802046,15.0,h8,BUE
0.5045048769711005,0.0,h2,DAL
1.8129282825554387,1.0,h2,SEL
0.5082988494056356,1.0999999999999996,h1,NYC
4.610786971846524,3.900000000000002,h8,MIA
4.677604839406636,4.0,h7,SEL
2.4901666109030454,2.0,h3,NYC
3.8152731384450056,6.0,h3,PAR
6.653799594806194,7.199999999999999,h9,ATL
8.43761202213664,12.799999999999999,h7,CHI
1.3691385489878538,2.5,h3,BUE
7.127843426263276,7.800000000000001,h3,SEA
10.607481905822686,15.0,h9,PAR
2.9461870173366522,2.200000000000003,h4,DAL
2.1190821495780225,2.0,h5,WLG
3.36385644786245,2.3999999999999995,h9,LON
4.501863768528893,6.0,h1,PAR
5.436284593917297,3.8999999999999995,h8,LON
3.5834369671860142,3.5,h5,TOR
4.876962211015404,4.0,h9,SEA
2.1970924174483466,2.0,h3,SEL
5.038454378997458,5.300000000000001,h5,BUE
3.637349659484912,1.0999999999999996,h5,SEA
3.635452772602969,2.200000000000001,h5,LON
1.0991681803906468,0.6000000000000005,h1,TOR
11.543426930297578,11.0,h8,ATL
2.1678339735346204,1.0,h3,DAL
7.924670366668677,8.0,h7,WLG
3.7176126277247046,4.0,h4,BUE
7.994779919449204,11.7,h9,SEA
3.4686819045192108,1.0,h4,DAL
7.935481094129698,4.0,h8,NYC
2.4604140156351435,0.6000000000000014,h4,SEA
11.667319407403232,9.5,h9,CHI
1.9893085937377915,1.0,h3,SEA
2.545324531829516,2.0,h7,SEA
4.058654957663751,4.0,h4,DAL
4.170031193983858,4.399999999999999,h4,LON
12.057171427504576,13.0,h9,CHI
9.72315600539202,8.8,h7,ANK
4.674585509953195,2.799999999999997,h8,CHI
1.3189682233928957,1.0,h4,WLG
2.1131445375571407,1.0,h3,PAR
2.724477182973294,3.0,h4,ATL
1.7307809583859328,1.0,h4,MIA
7.539770524798261,8.999999999999998,h8,TOR
1.428277557093631,0.0,h3,ANK
5.8294476220248015,5.0,h6,BUE
0.9982263657692445,0.6000000000000014,h3,ATL
6.3198459571231265,5.2,h8,TOR
5.914865658473084,6.099999999999998,h6,NYC
2.9477671271886896,4.0,h4,PAR
3.849732018352749,3.9000000000000004,h4,NYC
3.2995932316636836,4.0,h5,SEA
1.8027079523672005,0.8000000000000007,h3,TOR
4.75419761280554,4.800000000000001,h1,BUE
4.808434379485651,5.1,h8,ANK
0.3884980107061715,0.0,h2,MIA
4.937634969838562,4.0,h8,SEA
7.364475761956603,10.0,h8,SEA
2.5346881769797447,3.0,h5,WLG
1.5588444903150778,2.0,h3,ANK
0.8121116277825007,0.5,h2,ATL
1.121841545449434,1.0,h1,DAL
3.177570179741374,4.5,h7,LON
8.047918179629866,8.3,h4,SEA
5.110401748068439,4.700000000000001,h8,LON
4.566762391194144,2.0,h4,CHI
9.900195266683934,11.0,h7,BUE
1.6635799038743473,1.0,h5,MIA
7.5010660326237675,10.0,h7,BUE
9.317702925392018,9.0,h8,PAR
2.928608686217456,3.0,h3,ATL
0.42980528089029457,1.0999999999999996,h1,LON
3.6911887721917047,2.0,h9,SEA
11.726433756047555,12.5,h8,BUE
1.5629055667095173,0.0,h4,CHI
1.2169723688536929,2.0,h3,BUE
1.3869334176027055,3.200000000000001,h4,LON
5.178774554649835,1.0,h7,NYC
0.21652115137318217,0.0,h1,ANK
1.7762658151412578,1.0,h3,PAR
5.101325482671036,5.0,h9,PAR
6.085758092968551,7.0,h6,MIA
4.265995854951916,2.0,h5,BUE
8.26721427632003,9.0,h7,DAL
1.9807560820492918,1.0,h5,NYC
4.444379699138863,7.0,h8,SEA
5.515437073153011,7.2,h9,CHI
5.814718600097343,1.0,h7,PAR
5.6376095854248245,4.4999999999999964,h9,MIA
4.988230582570392,4.4,h5,NYC
1.3225002639778491,0.0,h4,LON
6.965769084777121,8.0,h9,PAR
0.9516220795197885,0.0,h4,MIA
2.3478286844213265,2.0,h4,PAR
10.19432170753203,11.0,h8,DAL
0.5000614676377675,1.0999999999999943,h1,NYC
4.522521121533859,5.5,h8,LON
0.5922710106540723,0.40000000000000036,h3,LON
2.322621346541066,3.1999999999999997,h9,TOR
8.884816538182108,12.700000000000003,h8,ANK
1.2212199753689572,4.400000000000002,h2,CHI
1.9933560709566114,1.0,h4,SEL
2.6445298291843558,4.0,h4,PAR
6.690467553938529,11.0,h9,BUE
8.699802248903314,9.999999999999998,h7,BUE
0.9404684695229851,1.0,h2,PAR
9.208858821181265,9.0,h9,BUE
2.7291324017289846,3.0,h8,WLG
2.6302460991199283,3.0,h3,PAR
8.010214979763004,8.0,h9,ATL
3.479832853666902,3.0,h7,ATL
10.959728421210901,8.299999999999999,h9,LON
2.873966933279943,1.0,h4,DAL
0.5482325756983641,0.0,h3,SEA
9.861459828761655,9.0,h8,MIA
3.660972701927783,3.0,h4,CHI
7.996419799597334,7.800000000000001,h1,CHI
0.8683519627541241,0.0,h2,WLG
9.486179137169794,5.6,h8,LON
0.4925899529352275,0.0,h1,BUE
3.0174631161283743,3.500000000000001,h4,ANK
5.249648848080589,4.0,h6,CHI
5.197703601108103,3.0,h6,ANK
1.1201107031322732,3.0,h2,SEL
2.7999438508511516,1.6999999999999993,h5,ATL
0.7711396859484267,0.8000000000000007,h1,TOR
6.1102562006346925,7.800000000000001,h9,ATL
0.6572693923095267,0.0,h2,ATL
2.577718372960953,2.0,h6,WLG
0.2312133562467229,0.0,h1,BUE
5.842606714557809,5.0,h9,SEL
0.6262363999616811,0.5,h1,ANK
2.764854253115388,1.7000000000000002,h6,NYC
8.830552817270737,13.0,h9,CHI
1.192885991607938,0.9000000000000021,h1,TOR
5.5352530379347815,7.799999999999999,h6,CHI
2.3453477742714868,5.0,h4,BUE
5.811268562464523,5.5,h6,TOR
4.632718662172193,5.0,h4,WLG
1.3705263196806032,1.0,h2,SEL
4.012813890450262,5.0,h6,ATL
4.140892328798813,3.6999999999999957,h6,TOR
1.1443528597683754,1.0,h3,CHI
14.881704254764205,15.0,h9,ANK
4.344724428171551,4.0,h6,BUE
4.773650087731971,1.0,h7,LON
12.599714949336542,12.0,h8,ANK
2.4559006617922323,4.700000000000001,h4,TOR
1.1994003227122947,2.1999999999999993,h2,ATL
3.2836128797396467,3.400000000000002,h1,SEA
14.535325977840571,14.100000000000001,h8,ANK
5.984902313052078,3.799999999999999,h6,BUE
1.8108584974342685,1.1000000000000014,h3,NYC
5.117710966922612,2.8999999999999986,h5,CHI
3.1621478714883855,1.0,h5,DAL
8.040207284955251,9.5,h6,MIA
4.552999829768665,6.0,h7,SEL
2.9083436336796455,2.3000000000000007,h5,NYC
5.061784361025758,6.0,h7,PAR
6.616036888946151,9.0,h7,DAL
4.254953324628464,4.0,h1,DAL
2.0385367812339537,2.0,h6,WLG
0.4195582512562552,1.0,h1,PAR
3.3495989836699134,3.3999999999999986,h3,DAL
0.1358638017896898,0.7000000000000002,h2,LON
2.143674722796826,1.0,h3,ATL
3.293864579088618,4.0,h3,WLG
0.24323156042329452,0.6000000000000014,h1,BUE
0.9788027205327835,2.1999999999999993,h2,TOR
1.6206568035664657,1.5,h4,BUE
1.250425051890013,1.0,h3,DAL
12.383260279095687,12.2,h9,DAL
4.115960411173864,5.0,h5,ATL
0.21001415674983143,0.0,h1,MIA
4.289467986653426,2.8000000000000007,h5,SEA
6.201887569389013,5.0,h7,ATL
2.2578514801864804,1.0,h9,TOR
0.7138429556319864,1.3000000000000007,h2,BUE
1.967869037768534,4.0,h3,BUE
8.260078218368289,6.7,h8,TOR
4.0077797649558775,4.0,h8,WLG
4.040845533926508,4.0,h5,SEA
1.7412090965931994,0.5999999999999943,h4,ATL
4.535913513677995,3.0,h9,PAR
3.7317248553829008,3.599999999999998,h6,TOR
4.482873420141221,6.0,h6,PAR
9.499865590861678,12.200000000000001,h6,CHI
2.398970244212407,3.0,h4,SEL
5.7610034918612225,5.0,h7,ATL
1.2351497144706058,0.3999999999999986,h3,TOR
3.849514333155731,3.0,h9,SEA
7.628371233857398,7.0,h8,MIA
10.955096702322084,12.0,h8,ATL
0.8592593644807579,0.0,h2,SEL
0.9563427718359042,0.0,h3,SEA
7.751658301748574,6.600000000000001,h9,ATL
0.3506045225267555,0.0,h1,CHI
3.0235220678777166,3.3,h1,TOR
8.746848562869449,8.0,h7,SEL
3.722899394932078,1.0,h6,CHI
2.641914843181249,1.0,h8,SEA
2.536802148344806,1.0,h5,PAR
12.111635673687152,14.0,h8,ATL
2.323129842116012,3.5,h5,LON
2.379814947040385,2.0,h3,WLG
5.620094138493286,6.099999999999998,h9,MIA
12.369002063178733,8.8,h9,ANK
14.105161254991506,15.0,h8,ANK
0.9955633374625595,0.0,h3,NYC
1.710957045275763,2.8000000000000007,h3,DAL
2.2697961436907272,2.0,h7,WLG
0.6981420814149258,0.6999999999999993,h2,TOR
1.0205627890938087,0.20000000000000284,h2,TOR
9.935006313065895,8.0,h9,BUE
4.585327367782151,5.0,h3,ATL
1.4738505951865242,0.0,h2,CHI
0.5721985393953967,0.5999999999999979,h2,MIA
0.4676000116545967,0.0,h4,WLG
2.3352805976686075,2.0,h4,CHI
3.197040851294582,3.0999999999999996,h4,TOR
0.8012182391196414,0.6999999999999993,h1,NYC
4.734807796775823,4.0,h9,WLG
3.0086504912898877,3.0,h7,WLG
4.014404916680684,4.0,h6,WLG
2.4888528807909367,2.1999999999999993,h4,TOR
9.275254128431325,9.0,h7,PAR
10.828315206635155,10.5,h9,CHI
11.209809550551972,12.600000000000001,h9,LON
2.534523636561678,5.0,h5,SEA
1.812120671212378,0.0,h3,ANK
4.8084732408807955,5.0,h6,PAR
0.290294527759454,0.0,h1,ANK
7.246489145039266,7.199999999999999,h9,SEA
4.9779686664359595,5.0,h6,DAL
1.3724930160135724,1.0999999999999979,h2,SEA
3.6989605471624873,3.0,h5,PAR
2.253458357105002,1.5,h3,LON
4.861685478037716,5.5,h6,BUE
2.2761272248453444,1.6999999999999993,h3,NYC
3.3667099355273864,3.0,h5,PAR
1.0155230583629915,2.0,h2,CHI
5.672591538859866,9.0,h6,PAR
0.7401370745674534,0.0,h2,PAR
5.818862900644786,4.399999999999999,h6,WLG
9.433623240142719,13.0,h8,BUE
0.6067042901165356,0.6999999999999993,h2,LON
0.29302568102411886,0.0,h1,ANK
0.7269812334124359,0.0,h1,NYC
7.607719632665168,8.0,h7,WLG
6.188522944179169,6.099999999999998,h7,DAL
1.220956095935001,0.0,h3,PAR
8.592956225002775,12.0,h9,CHI
9.673005618463344,7.800000000000001,h9,CHI
3.2161362860001366,1.8000000000000007,h4,BUE
11.158816871873043,8.0,h8,BUE
2.486345329338306,3.4000000000000004,h5,TOR
1.6432694427025387,1.0,h3,BUE
4.530070176966632,4.0,h8,WLG
7.758079742425999,9.400000000000002,h7,ATL
1.336336297622348,0.0,h3,BUE
2.863023607767706,4.199999999999999,h8,LON
4.7152486397937805,3.5,h7,TOR
10.637711070678288,9.0,h9,PAR
1.5978541137679385,0.0,h7,SEL
0.5404223968127116,0.0,h2,SEL
0.38437612512185826,0.0,h1,PAR
2.4445371155216717,2.0,h6,WLG
7.266200747869638,7.0,h9,SEL
11.191864820372691,13.0,h9,ANK
3.6675225439459305,6.7,h9,SEA
4.869169398125972,6.0,h8,SEA
1.8759395128653766,2.3999999999999986,h3,BUE
5.154799313230735,5.0,h7,BUE
2.7143337935383496,6.5,h5,LON
5.981473233849872,3.0,h7,DAL
1.1386904607809452,1.1000000000000014,h3,CHI
3.8180347135101815,3.299999999999997,h1,CHI
0.7738012141560802,1.6999999999999957,h3,MIA
6.26988527107969,6.0,h7,ATL
2.660189918356792,1.0,h3,PAR
6.061740365749553,6.800000000000001,h8,LON
2.069361467215417,4.400000000000002,h3,TOR
1.9533942457604228,1.6999999999999993,h3,NYC
8.50524336355114,8.900000000000002,h7,SEA
8.729022610720119,7.5,h8,ANK
1.544449081155505,0.0,h3,BUE
0.7410495537152483,1.6999999999999993,h4,LON
1.2891180344899271,2.0,h2,WLG
6.27442216734586,6.0,h4,WLG
4.133625777771044,3.1000000000000014,h6,CHI
3.885747052563341,2.0,h5,MIA
10.919219107100737,9.4,h9,CHI
0.8623318372658033,1.0,h2,NYC
3.5520244059201067,3.0,h8,SEL
1.334185057704829,0.0,h3,SEL
4.804203478610417,5.0,h7,ATL
7.304757190715634,7.800000000000001,h9,BUE
7.3450154459459815,7.0,h1,NYC
3.368357851217647,3.4000000000000004,h2,CHI
12.207594185042442,14.500000000000002,h4,CHI
3.1821474670695338,3.0,h3,DAL
0.5730895466113443,0.5999999999999979,h2,SEA
6.399360746428993,6.600000000000001,h7,DAL
2.510521672811126,1.0,h5,SEL
6.643705980156284,11.3,h8,LON
4.241606323011014,5.5,h7,ANK
15.304681877095547,15.0,h8,ANK
9.73516331676647,10.0,h9,PAR
6.611374593582645,5.6,h8,NYC
1.906332300868807,0.0,h5,MIA
1.3179939785017163,1.0,h1,NYC
3.4333032243311195,2.1999999999999993,h5,DAL
2.3831561270095434,3.0,h5,PAR
1.8950134365153843,1.0,h4,SEL
4.8398345362424,3.0,h6,PAR
2.1658309688848374,0.0,h4,SEL
12.662575388498642,10.0,h8,DAL
6.623058014877284,5.0,h7,BUE
11.094778499705823,8.899999999999999,h9,CHI
0.6432489935271201,0.0,h2,CHI
2.185066522994651,3.4000000000000004,h4,NYC
4.951222848327705,5.000000000000002,h5,CHI
0.37807059091395706,0.0,h1,PAR
1.0898602617308268,1.1000000000000014,h4,MIA
2.479457194592884,3.3999999999999986,h5,MIA
5.234235399654897,5.5,h9,MIA
4.4887488181460755,1.0,h6,NYC
2.766170451755301,1.6999999999999993,h5,CHI
7.2119879139733625,9.0,h8,BUE
4.0718596543491685,2.0,h6,ATL
0.5791641320528909,1.0,h1,CHI
0.8667629834533032,1.0,h2,SEA
5.510005439269104,4.0,h6,BUE
4.199647648973343,2.5999999999999996,h7,LON
2.149862682759737,2.0,h4,WLG
4.879459849945995,3.0,h6,ATL
0.40422436356417757,0.0,h2,ANK
0.9416452399746151,1.6999999999999957,h3,MIA
4.301174911586453,4.0,h6,SEL
2.1680797552250355,2.8999999999999986,h4,TOR
8.77272623715453,9.0,h8,SEA
3.871581954402885,5.3,h5,TOR
4.642216341334502,4.0,h4,SEA
4.39559102940528,4.399999999999999,h1,DAL
0.18913390082097148,0.0,h1,SEL
3.439301674628835,4.399999999999999,h5,ANK
5.290825298317505,5.0,h6,PAR
3.7892190035132893,2.1999999999999957,h5,DAL
4.168930849730072,3.3,h8,TOR
1.509582897165889,1.0,h8,WLG
2.8719006481824625,2.8000000000000007,h4,SEL
0.4364547487878306,0.0,h2,WLG
3.309661650612481,3.0,h7,WLG
3.881750683280714,4.0,h7,PAR
2.310695294584843,2.0,h3,PAR
0.4998973569532597,0.5,h1,ATL
3.2021708633657497,1.0,h5,BUE
5.179303369729371,10.8,h9,BUE
8.46025410888252,9.0,h6,ATL
3.057868012304525,3.0,h5,ANK
1.3782963282679144,1.0,h1,WLG
1.799569617130703,1.0,h2,ATL
0.47476618647149943,0.0,h1,ATL
5.017263745100866,2.200000000000001,h7,CHI
3.160127639675792,4.400000000000002,h5,DAL
4.718382808593599,5.600000000000001,h5,ATL
1.3533509731935491,2.0,h2,BUE
2.245511877841794,2.7,h4,CHI
0.821703910166931,0.30000000000000004,h2,TOR
6.461141431033344,5.0,h8,NYC
5.414407845171453,5.600000000000001,h1,TOR
2.82644151771281,3.0,h8,SEL
5.855037331786224,8.0,h9,CHI
1.1511759881842578,0.5,h3,MIA
4.712101931960376,6.9,h7,ANK
5.473829742266087,6.0,h4,BUE
1.5575321878092454,1.0,h3,BUE
6.779387356724498,6.0,h8,NYC
2.0732602766687966,0.8999999999999995,h4,LON
2.680409989565625,3.0,h2,SEA
0.43351928294237135,0.0,h1,SEL
0.9674498826557567,1.0,h2,TOR
2.840506882149969,1.5999999999999979,h5,CHI
1.0760702449154165,2.0,h2,BUE
1.7636566706187051,2.0,h2,DAL
1.5748848726085798,0.0,h4,PAR
3.264706528267492,4.899999999999999,h4,ANK
3.778862883129613,4.0,h4,ATL
4.173603568135374,5.0,h6,BUE
0.5561173973209209,0.0,h1,PAR
0.9677412880193134,0.0,h2,NYC
10.776402232571305,9.999999999999998,h6,SEA
0.8158288439704576,0.0,h2,CHI
1.0100261011650877,0.0,h3,NYC
0.8655973291542528,0.0,h3,SEL
13.617805860618617,13.4,h8,BUE
7.049433301824589,8.0,h7,DAL
1.3580439413012981,1.200000000000001,h3,LON
2.6659471378602966,3.0,h6,NYC
0.9756108882545823,0.3999999999999986,h4,LON
2.502704014075033,1.0,h4,CHI
1.2124808285741344,2.0,h3,BUE
6.985041242624451,6.100000000000001,h9,NYC
0.8223242357215622,1.1999999999999993,h1,ANK
1.7111938207935866,2.0,h2,ATL
2.0890001728174137,0.0,h4,DAL
1.0417967500303444,0.5000000000000036,h3,MIA
10.969240750854148,11.0,h9,PAR
3.273730721492784,3.0,h1,NYC
0.5393590100136191,0.0,h1,NYC
6.117749217241285,6.0,h6,SEA
3.402175736901972,1.0,h5,CHI
4.751015655065082,4.0,h7,WLG
9.777078070220867,9.0,h7,SEA
2.58152110490651,2.0,h5,BUE
1.2568209835802446,1.0999999999999996,h2,CHI
6.955372700579142,7.200000000000003,h7,MIA
10.44798600660508,9.0,h9,DAL
3.592848941669654,3.900000000000002,h5,NYC
11.692556755568752,13.299999999999997,h8,SEA
1.3274726026890153,1.1000000000000014,h3,MIA
0.9781081297074671,0.0,h4,WLG
6.409616992521401,8.0,h9,NYC
0.9203637704262723,2.1999999999999993,h2,ANK
4.883839925282533,6.0,h9,SEL
1.0994123345730433,1.0,h1,BUE
2.5157578979029362,3.3999999999999986,h2,ATL
3.829333882475598,5.800000000000001,h5,BUE
5.251744841181283,5.0,h8,BUE
4.380662903238427,5.100000000000001,h5,BUE
15.041976315140353,14.0,h8,ANK
3.4614319446233477,2.3,h9,TOR
4.141754817113127,4.899999999999999,h1,BUE
2.781586739132935,3.0,h4,PAR
2.132300938886573,3.099999999999998,h4,TOR
2.6240867105259955,0.0,h4,NYC
6.660884901070302,10.0,h6,ATL
4.917314556640621,4.0,h8,CHI
2.7567783315616388,4.0,h8,PAR
8.432842996790798,8.0,h9,SEL
6.0246242236689405,5.0,h7,SEA
0.44140060244310436,0.0,h1,NYC
2.339336369784274,1.0,h5,SEL
5.740116791658102,5.0,h8,MIA
5.369755864970693,4.0,h5,DAL
4.525214490794123,7.0,h6,SEL
7.547145891277305,7.0,h8,SEL
4.828956393830641,3.0,h7,PAR
3.662399670030302,3.0,h3,SEA
6.867147097571467,9.0,h8,BUE
9.13675602477046,11.0,h7,BUE
8.74513832934881,10.0,h9,PAR
6.379412060840621,7.800000000000001,h6,ATL
5.036888131781873,5.4,h6,TOR
3.258605687445664,3.0999999999999996,h6,LON
3.8621545420776835,5.0,h6,DAL
3.5726324012649737,3.900000000000002,h6,ATL
4.949899386576159,3.0,h7,NYC
9.068251225386716,6.0,h8,DAL
1.945104453719154,0.0,h4,CHI
0.2120111226691675,0.0,h1,BUE
3.145375917596226,1.0,h5,NYC
0.5655427881203648,0.5,h2,CHI
8.404216227373968,7.0,h8,ANK
2.5138909295903122,1.0,h4,SEL
3.2246174748810845,3.0,h5,PAR
3.8681728958810395,5.0,h1,SEA
0.27863107419322786,0.0,h1,SEL
10.797540950538679,11.8,h7,ANK
1.3273014724471472,0.9000000000000004,h4,PAR
0.16606718810231094,0.0,h3,WLG
4.424796735513662,5.0,h6,ATL
0.43703697099616284,0.8000000000000007,h1,CHI
6.336285595431435,7.199999999999999,h6,NYC
3.651189071388654,4.400000000000002,h4,ATL
3.503019265579528,3.5,h2,TOR
6.999301214658281,12.0,h7,PAR
2.9749289538932637,2.0,h2,WLG
2.5677516444522976,2.8000000000000007,h5,ATL
10.57620143160049,10.499999999999998,h7,SEA
3.76578582014277,3.0,h5,PAR
11.788090829371557,11.200000000000003,h9,ANK
1.3583514839899151,0.9000000000000004,h4,ANK
1.7853467588764536,0.9999999999999991,h1,TOR
5.160454022429522,4.5,h5,DAL
2.275804550390814,3.0,h5,WLG
7.6549752996044145,8.899999999999999,h9,DAL
6.040989479654184,4.300000000000001,h8,LON
2.836593117354358,1.0,h7,SEA
5.772058158449043,6.0,h7,BUE
0.5115223906030725,0.0,h1,BUE
4.457823457604433,3.799999999999999,h4,ANK
1.9368060814173886,2.0,h4,NYC
0.4220925198820182,0.0,h1,NYC
7.46135305494493,10.0,h6,TOR
2.8523857950710507,2.0,h5,SEL
0.9022491247981684,1.0,h4,WLG
1.698780669498241,2.0,h1,ATL
2.3954636686677295,3.0,h6,SEL
2.2315810117014636,1.0,h5,SEL
4.1729968248452245,4.0,h6,PAR
0.5036528579654636,0.5,h1,TOR
8.580687746520475,12.199999999999996,h9,NYC
12.825194506284582,15.0,h8,ANK
2.4879039507848226,2.2,h1,LON
1.844079558318136,1.0,h5,WLG
1.0482509070812325,0.5,h1,MIA
0.830062151085401,0.0,h2,LON
8.615769379946801,8.0,h9,WLG
2.1818200333682376,1.0999999999999996,h5,CHI
0.9771640795471235,1.0,h4,WLG
0.0038067792274951748,0.0,h1,SEA
3.768994721490888,7.0,h6,PAR
2.039184730019025,4.0,h6,WLG
1.7303303280481699,1.299999999999999,h2,WLG
0.4964621957161125,0.0,h1,ANK
4.066882056230095,3.0,h9,WLG
7.459648260430258,6.100000000000001,h6,SEA
7.693566229766685,8.0,h7,CHI
5.4999646175781125,13.0,h9,SEA
5.793747326079777,2.1999999999999993,h9,ATL
0.3997141033758879,0.0,h2,SEA
0.40836670012399356,0.6999999999999993,h1,BUE
3.764411556377959,3.0,h6,DAL
2.451949357570172,4.0,h2,SEL
3.8586219722335167,3.4000000000000004,h7,LON
4.67611167725745,4.5,h5,TOR
4.750678983010493,5.0,h1,NYC
8.830828125252461,7.200000000000001,h7,SEA
0.864508363641953,1.0,h2,ANK
0.5239364003077911,0.0,h2,CHI
1.5990196246170816,1.0,h3,WLG
2.4452485584379757,1.6999999999999993,h4,ATL
5.582487126532543,5.499999999999998,h4,SEA
2.9816984177337638,2.0,h4,SEA
2.414304064140205,3.0,h4,BUE
3.8424221229839657,3.799999999999997,h7,MIA
2.6691745813901697,2.1999999999999993,h4,TOR
0.2574813506156251,0.0,h1,BUE
1.8501664856003786,1.5000000000000009,h3,TOR
10.850921576790764,9.0,h6,DAL
6.820899541139957,6.099999999999998,h9,CHI
0.8838530560296355,1.1000000000000014,h3,CHI
1.939212122878753,2.0,h8,ANK
4.665953704182596,4.0,h6,SEA
6.645520047301654,5.400000000000002,h8,LON
2.083999133240566,2.0,h4,SEL
0.40080695493228563,0.0,h1,PAR
2.261091391227933,0.5999999999999996,h4,NYC
1.477893013001501,1.0,h1,ATL
0.4833171666201193,1.0,h1,PAR
3.0112345051360916,1.8000000000000007,h4,BUE
11.97240386895457,12.0,h8,ANK
3.258904588843056,1.0999999999999979,h4,CHI
3.795671239992074,3.0,h6,SEA
4.829564454474312,5.0,h7,MIA
9.626103724728244,9.1,h6,ANK
2.4096521183257713,1.9000000000000021,h4,TOR
0.35335452302119397,0.0,h1,NYC
6.268916396411659,6.0,h6,ATL
2.5135668039161208,1.6000000000000014,h1,MIA
3.4336861790362034,3.1000000000000014,h5,BUE
10.67888258096442,11.0,h9,MIA
0.6822270760108432,0.6000000000000014,h1,LON
1.085431261971219,2.0,h2,PAR
3.1659117312483716,2.6999999999999993,h5,SEA
11.949419162482831,10.7,h4,TOR
8.277119610098644,9.0,h6,ATL
3.5417519591916036,3.0,h6,BUE
4.159516935075575,5.0,h5,BUE
3.932424831083604,3.0999999999999996,h7,LON
2.5562482363288637,2.0,h4,BUE
